function/KAN type,epoch,lr,train loss,train accuracy,test loss,test accuracy,F1,run time,param num
fixed_sin,2,0.060000000000000005,2.699278270003638,0.10293333333333334,2.712819062980117,0.1051,0.10138850156892412,3.8727,79510
fixed_sin,3,0.060000000000000005,2.7457105000135997,0.1006,2.7534104729913604,0.1022,0.10121241336157369,3.8949,79510
fixed_sin,4,0.060000000000000005,2.75185356363813,0.10018333333333333,2.742470756457869,0.0982,0.09625768840151644,3.6187,79510
fixed_sin,5,0.060000000000000005,2.7248674936131883,0.1004,2.7158583501341997,0.1033,0.1020160289892238,3.7909,79510
fixed_sin,6,0.060000000000000005,2.742016767133782,0.1,2.7194814697192733,0.1078,0.10373932582006076,3.5833,79510
fixed_sin,7,0.060000000000000005,2.749739080349774,0.10088333333333334,2.7346799722902335,0.1005,0.0983620940503914,3.5636,79510
fixed_sin,8,0.060000000000000005,2.7372622845777825,0.09978333333333333,2.7271552511081576,0.1022,0.09988199171178234,3.5793,79510
fixed_sin,9,0.060000000000000005,2.7440646802946955,0.1015,2.7360242870962543,0.0979,0.09669487673754036,3.571,79510
fixed_sin,0,0.06999999999999999,2.8147316650032743,0.10183333333333333,2.809166735144937,0.0979,0.09634161574288769,3.5611,79510
fixed_sin,1,0.06999999999999999,2.8304534921768125,0.10046666666666666,2.825518322598403,0.0977,0.09691854908276662,3.4702,79510
fixed_sin,2,0.06999999999999999,2.804609556187953,0.10238333333333334,2.8148818122353525,0.1003,0.09875453403423279,3.6779,79510
fixed_sin,3,0.06999999999999999,2.8089254118486253,0.0989,2.8149489187131262,0.0981,0.09651160859624223,3.7179,79510
fixed_sin,4,0.06999999999999999,2.817956984932743,0.10198333333333333,2.8093846816166193,0.1074,0.10621696972572843,3.9091,79510
fixed_sin,5,0.06999999999999999,2.7893130718263737,0.1001,2.791557465389276,0.0997,0.09794067844740836,3.9591,79510
fixed_sin,6,0.06999999999999999,2.8431446562443714,0.10105,2.838898646603724,0.1036,0.10088590362577676,3.9674,79510
fixed_sin,7,0.06999999999999999,2.855313682098633,0.10111666666666666,2.8721877723742444,0.1002,0.09698973638410828,3.5445,79510
fixed_sin,8,0.06999999999999999,2.8336356621561274,0.1001,2.85512230654431,0.0979,0.09537468999406912,3.5022,79510
fixed_sin,9,0.06999999999999999,2.8453277857827226,0.09985,2.84685066095583,0.104,0.10186548840912169,3.6768,79510
fixed_sin,0,0.08,2.9236092829246765,0.09846666666666666,2.9468320813148643,0.0999,0.09834611061754103,3.5577,79510
fixed_sin,1,0.08,2.9609340172586665,0.10216666666666667,2.9818090663594043,0.1024,0.10025922641844445,3.7968,79510
fixed_sin,2,0.08,2.9949280999616774,0.10028333333333334,2.995167979768887,0.1044,0.10372175465026398,3.6682,79510
fixed_sin,3,0.08,2.9504489133607095,0.09785,2.9704570648776496,0.0926,0.09144971845948291,3.6455,79510
fixed_sin,4,0.08,2.910341583081146,0.09975,2.9151557858582513,0.1017,0.10119843997454572,3.7404,79510
fixed_sin,5,0.08,2.917006402890057,0.09928333333333333,2.941137998726717,0.0936,0.09201157324696012,3.6101,79510
fixed_sin,6,0.08,2.8933606966217953,0.10031666666666667,2.894345001050621,0.0936,0.09086486106520957,3.5811,79510
fixed_sin,7,0.08,2.9117028202329363,0.09993333333333333,2.928034483247502,0.098,0.0975642416357422,3.607,79510
fixed_sin,8,0.08,2.9325559192629003,0.09981666666666666,2.9280177240918395,0.1013,0.09918430243552297,3.6237,79510
fixed_sin,9,0.08,2.9749852767122835,0.10426666666666666,2.9766551567490693,0.1039,0.09949162589740893,3.5252,79510
fixed_sin,0,0.09,3.082477052837038,0.10063333333333334,3.116855130833425,0.0983,0.09815535590500277,3.5797,79510
fixed_sin,1,0.09,3.0375002902199717,0.10061666666666666,3.046651746057401,0.0994,0.09823442645855637,3.531,79510
fixed_sin,2,0.09,3.0334179792831195,0.10048333333333333,3.018156918750447,0.1028,0.10109870141262053,3.5529,79510
fixed_sin,3,0.09,2.9959110128345774,0.1018,3.004023374265926,0.0977,0.09584115093511812,3.5224,79510
fixed_sin,4,0.09,3.013837359353169,0.1027,3.003332889763413,0.1011,0.09987040400842552,3.5701,79510
fixed_sin,5,0.09,2.957928096561798,0.09923333333333334,2.9603325196891834,0.1001,0.09948585411876538,3.5716,79510
fixed_sin,6,0.09,2.994588599784542,0.09923333333333334,3.0019359710110223,0.0988,0.09628532983729077,3.6078,79510
fixed_sin,7,0.09,3.045513926538577,0.09898333333333334,3.0382863397051576,0.1068,0.10446698661791731,3.6794,79510
fixed_sin,8,0.09,3.0362465056275,0.1018,3.0444172901712405,0.0973,0.0954214217450021,3.5719,79510
fixed_sin,9,0.09,3.0283618959536684,0.1011,3.04561129648974,0.1027,0.10027190817192855,3.5632,79510
